mp-772096,-2.011887788772583,-2.006525754928589
mvc-9995,-1.3374240398406982,-1.7393330335617065
mp-744474,-1.6113288402557373,-2.1014554500579834
mp-3686,-0.6245535612106323,-0.6719812154769897
mp-975799,-0.17124763131141663,-0.10859036445617676
mp-721062,-1.5334917306900024,-1.5254402160644531
mp-705743,-2.6254029273986816,-3.1165363788604736
mp-18177,-1.5196008682250977,-1.338631510734558
mp-696497,-2.9998042583465576,-3.027632236480713
mp-706913,-1.3993934392929077,-1.3323471546173096
mp-771240,-3.174536943435669,-3.168966054916382
mp-1019518,-3.3223118782043457,-3.310678482055664
mp-865307,-0.6604681611061096,-0.6476457118988037
mp-780312,-1.5791079998016357,-1.9886634349822998
mp-1295080,-2.1045942306518555,-2.1967480182647705
mp-15651,-0.2841245234012604,-0.27386772632598877
mp-7079,-3.515699863433838,-3.4963021278381348
mp-758857,-2.85284686088562,-2.889371633529663
mp-776473,-2.7055342197418213,-2.7081856727600098
mp-7472,-1.1438612937927246,-1.067307949066162
mp-505825,-0.05903767794370651,-0.06319761276245117
mp-755583,-3.3294265270233154,-3.3027267456054688
mp-761198,-2.388688325881958,-2.374642848968506
mp-756795,-1.4183757305145264,-1.4897758960723877
mp-714,-0.32090744376182556,-0.2998417615890503
mp-561350,-1.5928980112075806,-1.561568021774292
mp-696815,-2.2743194103240967,-2.140627384185791
mp-2318,-0.44846653938293457,-0.499383807182312
mp-504601,-1.5379167795181274,-1.5475890636444092
mp-757000,-1.9086328744888306,-1.897358775138855
mp-560321,-3.0624353885650635,-3.1939258575439453
mp-637436,-0.2911261320114136,-0.31843864917755127
mp-690727,-1.2524574995040894,-1.3825066089630127
mp-31954,-2.133347988128662,-2.474616527557373
mp-772939,-2.5289368629455566,-2.525144100189209
mp-756001,-1.9500223398208618,-2.025629997253418
mp-570159,-0.6392678618431091,-0.6161086559295654
mp-33018,-0.31603795289993286,-0.388843297958374
mp-675424,-3.1964945793151855,-3.2427315711975098
mp-11278,-0.15754082798957825,-0.11779463291168213
mp-863358,-3.3890273571014404,-3.3705990314483643
mvc-10625,-3.816598415374756,-3.8195748329162598
mp-558516,-2.5057311058044434,-2.523688554763794
mp-764759,-2.109206438064575,-2.073328733444214
mp-555204,-2.699746608734131,-2.6603174209594727
mp-675766,-1.3252722024917603,-1.7160788774490356
mp-9784,-2.636838912963867,-2.6468162536621094
mp-867951,-0.6861591339111328,-0.6055902242660522
mp-1980,-0.44293540716171265,-0.4369443655014038
mvc-8344,-1.63919997215271,-2.017245292663574
mp-3390,-0.5977082848548889,-0.5726255178451538
mp-29636,-1.1913495063781738,-1.1692852973937988
mp-1013584,-0.6241207718849182,-0.5881203413009644
mp-570022,-0.3538252115249634,-0.32776081562042236
mp-705336,-2.3188095092773438,-2.4111034870147705
mp-1026941,-0.6417020559310913,-0.5720629692077637
mp-755431,-3.063098669052124,-3.067429542541504
mp-4304,-0.8429268002510071,-0.8291294574737549
mp-1008527,-0.4448683261871338,-0.40934324264526367
mp-771043,-3.854626178741455,-3.8531596660614014
mp-1031383,-2.2065272331237793,-2.5500783920288086
mp-23934,-1.555911660194397,-1.5497390031814575
mp-555735,-2.087787389755249,-2.045319080352783
mp-584129,-2.463801860809326,-2.450277328491211
mp-21033,-0.8180631399154663,-0.8030968308448792
mp-640898,-0.08260020613670349,-0.11003530025482178
mp-776220,-2.469674825668335,-2.5073776245117188
mp-754716,-1.4199153184890747,-1.4407832622528076
mp-631322,1.101912260055542,1.1387896537780762
mvc-10813,-2.6343655586242676,-2.713571071624756
mp-28930,-0.03209012374281883,0.006365537643432617
mp-560919,-2.313713788986206,-2.360405683517456
mp-16108,-0.8046048879623413,-0.8496284484863281
mvc-12587,-1.185301661491394,-1.3996543884277344
mp-37315,-1.8484288454055786,-2.0659804344177246
mp-3275,-0.6399641036987305,-0.6339263916015625
mp-975605,-2.359720468521118,-2.3446035385131836
mp-757905,-2.819263219833374,-2.86562442779541
mp-1239371,-2.0116889476776123,-2.0101420879364014
mp-771031,-3.928128480911255,-3.904639482498169
mp-1016852,-2.3680057525634766,-2.4269607067108154
mp-11444,-0.6546995043754578,-0.6436119079589844
mp-765706,-1.963110327720642,-2.2662627696990967
mp-17554,-3.021536350250244,-3.0282344818115234
mp-753958,-2.721966028213501,-2.742450714111328
mp-510458,-0.15354517102241516,-0.010387539863586426
mp-778215,-2.6849582195281982,-2.6819775104522705
mp-772089,-2.8051137924194336,-2.8233776092529297
mp-752478,-1.2697274684906006,-1.3151319026947021
mp-977182,0.7377028465270996,0.7919387817382812
mp-556975,-1.936606764793396,-1.9153751134872437
mp-776175,-2.5865371227264404,-2.592073440551758
mvc-8876,-2.2392992973327637,-2.309950828552246
mp-19727,-0.07576815783977509,-0.11739349365234375
mp-2186,-0.6936070919036865,-0.8920522332191467
mp-754499,-1.8787826299667358,-2.0704801082611084
mp-600038,-3.2526915073394775,-3.2610960006713867
mp-703426,-0.28362399339675903,-0.6744341850280762
mp-27768,-0.4433002769947052,-0.390383243560791
mp-27948,-0.18768122792243958,-0.18354785442352295
mp-16516,-0.632239580154419,-0.6577441692352295
mp-557416,-1.8987120389938354,-1.9133057594299316
mp-28997,-0.651728630065918,-0.696586012840271
mp-505234,-2.8380396366119385,-2.8719167709350586
mp-568244,-0.8128595948219299,-0.7597886919975281
mp-17945,-0.3413489758968353,-0.29824817180633545
mp-9535,-2.699594259262085,-2.634889602661133
mp-554174,-2.251009702682495,-2.241910934448242
mp-865766,-0.6518301963806152,-0.6389027833938599
mvc-7403,-2.064830780029297,-2.1814303398132324
mp-754051,-2.5711817741394043,-2.8381447792053223
mp-19321,-1.5633678436279297,-1.5215204954147339
mp-542850,-1.655021071434021,-1.6249042749404907
mp-27941,-0.5374174118041992,-0.5513312816619873
mp-29242,-1.4954195022583008,-1.5201654434204102
mp-5916,-0.7189282178878784,-0.7368264198303223
mp-540193,-2.357804298400879,-2.505699872970581
mp-557473,-2.088233709335327,-2.0955395698547363
mp-510541,-2.2009730339050293,-2.62681245803833
mp-1018768,-0.7344167232513428,-0.7131944298744202
mp-15865,-2.8482913970947266,-2.861114501953125
mp-12684,-0.4115069508552551,-0.35134756565093994
mp-1641,0.09764339029788971,0.12446105480194092
mp-29014,-0.561021625995636,-0.5278530120849609
mp-639150,-0.34698599576950073,-0.3307366371154785
mp-752758,-2.371262788772583,-2.3796749114990234
mp-752910,-1.7017602920532227,-1.6723453998565674
mp-3378,-3.8221323490142822,-3.7920398712158203
mp-770853,-2.3834524154663086,-2.5480995178222656
mp-736665,-0.019578609615564346,-0.6175185441970825
mp-677248,-1.9427069425582886,-1.942979335784912
mp-555903,-1.3123711347579956,-1.3163071870803833
mp-673644,-2.4487380981445312,-2.462700128555298
mp-862924,-0.7501872777938843,-0.7617417573928833
mp-983427,-0.465840220451355,-0.4651174545288086
mp-780301,-2.807199239730835,-2.8186864852905273
mp-975512,0.19162414968013763,0.15923118591308594
mp-757387,-1.8485157489776611,-1.8956143856048584
mvc-8163,-1.8652265071868896,-1.940598487854004
mp-570039,-1.2132326364517212,-1.2512364387512207
mp-706243,-2.2566585540771484,-2.170632839202881
mp-556400,-1.7960036993026733,-1.8166042566299438
mp-676113,-0.5500501990318298,-0.622928261756897
mp-754479,-2.4023683071136475,-2.3970389366149902
mp-758045,-2.2572474479675293,-2.2396790981292725
mp-768714,-2.3385353088378906,-2.3155460357666016
mp-976257,-1.2112470865249634,-1.241032600402832
mp-28347,-0.5698997378349304,-0.5199053287506104
mp-867738,-2.6144886016845703,-2.6074705123901367
mp-974770,-0.33509573340415955,-0.29779720306396484
mp-606671,1.6951020956039429,0.09726536273956299
mp-766955,-1.8228440284729004,-1.7984566688537598
mp-1030516,-0.6306126117706299,-0.5093318223953247
mp-765564,-2.396087169647217,-2.4471516609191895
mp-561396,-3.1423044204711914,-3.17326021194458
mp-12488,-1.0700517892837524,-1.0998107194900513
mp-1020631,-1.9046300649642944,-1.9343050718307495
mp-561291,-3.131913900375366,-3.182668685913086
mp-3715,-0.22693346440792084,-0.22523009777069092
mp-19465,-2.8431906700134277,-2.9089505672454834
mp-9996,-0.12576760351657867,-0.1425241231918335
mp-537,-0.21212589740753174,-0.2087383270263672
mp-555487,-2.111403226852417,-2.086564064025879
mp-752454,-2.816272258758545,-2.821354627609253
mp-753303,-2.887415885925293,-2.8599612712860107
mp-758305,-1.1803725957870483,-1.9460283517837524
mvc-1094,-1.738661289215088,-1.8596645593643188
mp-971779,-0.18880614638328552,-0.12010788917541504
mvc-159,-2.083932876586914,-2.351945161819458
mvc-6766,-1.9367903470993042,-2.1953136920928955
mp-775944,-3.1919682025909424,-3.185340404510498
mp-6941,-2.383157968521118,-2.3546786308288574
mp-752408,-1.7048711776733398,-1.7175443172454834
mp-1020714,-3.5538554191589355,-3.5486693382263184
mvc-10438,-2.858699321746826,-3.122302532196045
mp-627601,-0.4256715178489685,-0.46258485317230225
mp-779369,-2.4741928577423096,-2.4835567474365234
mp-8196,-0.7379089593887329,-0.6873395442962646
mp-976125,-0.5997583270072937,-0.681399941444397
mp-23376,-0.4832586348056793,-0.5477322340011597
mp-13854,-0.33167764544487,-0.32968807220458984
mp-766789,-1.5911511182785034,-2.759155750274658
mp-28490,-0.3160276412963867,-0.35228145122528076
mp-773045,-2.339444160461426,-2.3411619663238525
mp-769523,-2.1835381984710693,-2.265709638595581
mp-7025,-0.6749250292778015,-0.6713237762451172
mp-22987,-1.2149053812026978,-1.1865172386169434
mp-765635,-2.4908037185668945,-2.4854025840759277
mp-768697,-2.1000261306762695,-2.215059757232666
mp-27273,-3.4586801528930664,-3.4840307235717773
mvc-8388,-1.7740918397903442,-1.8968584537506104
mp-561424,-3.6726174354553223,-3.6697871685028076
mp-865665,-0.2751385271549225,-0.3006788492202759
mp-4019,-3.566579818725586,-3.5597243309020996
mp-752606,-2.3472797870635986,-2.3094069957733154
mp-20038,-0.9088988304138184,-0.8807772397994995
mp-707459,-1.9005026817321777,-1.8952622413635254
mp-759125,-2.973970413208008,-2.967792510986328
mp-17499,-2.3750150203704834,-2.338789463043213
mp-351,-0.5008176565170288,-0.47254931926727295
mp-771944,-2.8643524646759033,-2.7794950008392334
mp-977417,-3.3710362911224365,-3.4039254188537598
mp-850868,-1.779396414756775,-1.7087225914001465
mp-546320,-1.5101699829101562,-1.6972156763076782
mvc-280,-2.329259157180786,-2.3454623222351074
mp-669348,-1.4316903352737427,-1.405292272567749
mp-29467,-1.5405813455581665,-1.5783822536468506
mp-4106,-0.8664209842681885,-0.8667302131652832
mp-553916,-1.14264976978302,-1.1289987564086914
mvc-8797,-2.083588123321533,-2.152634620666504
mp-29657,-0.16145651042461395,-0.17682790756225586
mp-1029903,-1.086562156677246,-1.0757520198822021
mp-672984,-2.301574468612671,-2.3416829109191895
mp-675556,-3.779003858566284,-3.775895833969116
mp-9960,-0.4901312291622162,-0.4708820581436157
mp-777348,-2.9639036655426025,-2.9516663551330566
mvc-6082,-1.0175403356552124,-1.0787513256072998
mp-625894,-1.3561033010482788,-1.3616257905960083
mp-780217,-1.8164042234420776,-1.7807745933532715
mp-6265,-3.0935304164886475,-3.0341644287109375
mvc-2292,-1.8341858386993408,-2.0001111030578613
mp-756677,-2.487661123275757,-2.547102928161621
mp-557569,-1.7894939184188843,-1.7394237518310547
mp-40502,-3.1637914180755615,-3.161792755126953
mp-35596,-1.6824619770050049,-1.5828497409820557
mp-757391,-1.9360380172729492,-2.224936008453369
mvc-13324,-2.693927764892578,-2.672328233718872
mp-15695,-1.2073791027069092,-1.1699929237365723
mp-11118,-1.3595170974731445,-1.3709038496017456
mp-1019256,-0.336904376745224,-0.32226479053497314
mp-1029293,-0.9277699589729309,-0.8619461059570312
mp-756696,-2.2210612297058105,-2.223710536956787
mp-20952,-0.49305427074432373,-0.5187656879425049
mp-23319,-1.8600307703018188,-1.82558274269104
mp-1025652,-0.5941579937934875,-0.5099409818649292
mp-752670,-1.045697808265686,-1.1926696300506592
mp-558892,-2.155378580093384,-2.1210029125213623
mp-744637,-2.80454158782959,-2.80517578125
mp-772305,-2.5482001304626465,-2.628308057785034
mp-770218,-1.8778678178787231,-1.910591959953308
mvc-10388,-2.7344233989715576,-2.834481716156006
mp-3107,-2.4390053749084473,-2.4423675537109375
mvc-9505,-2.180540084838867,-2.271636724472046
mp-557508,-2.4132730960845947,-2.3893330097198486
mp-763200,-2.3485329151153564,-2.2963359355926514
mp-675580,-2.741690158843994,-2.7667102813720703
mvc-1040,-1.3230297565460205,-2.080441474914551
mp-779340,-2.7967774868011475,-2.8203742504119873
mp-571217,-0.9053451418876648,-0.8880605101585388
mp-777354,-1.7975562810897827,-2.327658176422119
mp-759180,-1.7354680299758911,-1.774605631828308
mp-771950,-1.7300374507904053,-1.7627378702163696
mp-983235,0.01082040835171938,-0.009961843490600586
mp-680145,-0.590218186378479,-0.5959481000900269
mp-27699,-0.363015741109848,-0.4140608310699463
mp-567836,-0.39355841279029846,-0.40801525115966797
mp-734137,-0.7320707440376282,-0.7096381783485413
mp-654301,-2.8701634407043457,-2.857308864593506
mvc-1349,-2.003063917160034,-2.5915145874023438
mp-1028622,-0.600520670413971,-0.5690953731536865
mp-767605,-3.1897120475769043,-3.1786720752716064
mp-760972,-1.7494337558746338,-2.5537922382354736
mp-1025925,-1.083768606185913,-0.89130038022995
mp-559627,-2.5678069591522217,-2.572510242462158
mp-1009820,0.8082621097564697,0.7930724620819092
mp-755376,-3.0471713542938232,-3.0595664978027344
mp-21144,-0.6531358957290649,-0.6488549709320068
mp-7693,-4.453104496002197,-4.384188652038574
mp-625397,-2.282625436782837,-2.262753963470459
mp-570216,-0.8303697109222412,-0.843345046043396
mp-5857,-3.2846367359161377,-3.270045280456543
mp-5556,-0.7913455367088318,-0.7820175290107727
mp-559481,-2.772414445877075,-2.777629852294922
mp-22438,-1.0904603004455566,-1.0666120052337646
mp-21024,-0.5976369380950928,-0.595779538154602
mp-28968,-0.5472988486289978,-0.4749819040298462
mp-676300,-3.53104829788208,-3.632199764251709
mp-619510,-0.8267099261283875,-0.8002381920814514
mp-8963,-2.4619500637054443,-2.4618136882781982
mp-761219,-1.9861013889312744,-2.009429454803467
mp-557845,-2.057295322418213,-2.020845890045166
mvc-9263,-3.3222126960754395,-3.6699652671813965
mp-570192,-0.9714450836181641,-1.002004861831665
mp-1030467,-0.663642168045044,-0.6722841262817383
mp-772813,-2.0799171924591064,-2.0422308444976807
mp-1078,-0.3313447833061218,-0.3319368362426758
mp-608081,-0.12572716176509857,-0.24610650539398193
mp-8279,-0.5875818133354187,-0.5585689544677734
mp-626799,-1.7213631868362427,-1.7039464712142944
mp-21104,-0.3866264820098877,-0.3924214839935303
mp-774623,-2.586223602294922,-2.5902066230773926
mp-780891,-1.1537702083587646,-1.7772246599197388
mp-28291,-2.366309881210327,-2.3298048973083496
mp-11609,-0.7930968999862671,-0.8089274168014526
mp-757549,-2.8857383728027344,-2.8979592323303223
mp-14796,-0.6438279747962952,-0.6274393796920776
mp-2157,-0.0768517404794693,-0.06568014621734619
mp-30412,-0.06252741068601608,-0.08546698093414307
mp-554014,-2.1852688789367676,-2.172579050064087
mp-541202,-1.399693250656128,-1.3546314239501953
mp-23586,-0.5665804743766785,-0.5748085975646973
mp-600168,-0.5164584517478943,-0.6005827188491821
mp-774691,-2.7168450355529785,-2.708804130554199
mvc-2119,-3.033235549926758,-3.05197811126709
mp-675299,-3.3821945190429688,-3.3593125343322754
mp-7611,-2.6133649349212646,-2.600072145462036
mp-972536,-0.3317658007144928,-0.335318922996521
mp-758953,-0.6216533184051514,-0.6601992845535278
mp-647822,-0.324616938829422,-0.30776703357696533
mp-757690,-2.5802106857299805,-2.6173768043518066
mp-972410,-0.9618970155715942,-0.9553316235542297
mp-755458,-2.232118606567383,-2.222745656967163
mp-6098,-0.5217713713645935,-0.49311017990112305
mp-22224,-1.6424345970153809,-1.6426805257797241
mp-14778,-2.3307151794433594,-2.2847349643707275
mp-558339,-2.789907693862915,-2.967097282409668
mp-29190,-0.25810059905052185,-0.2341480255126953
mp-556418,-1.9228442907333374,-1.9839584827423096
mp-759603,-0.5418313145637512,-0.5700545310974121
mp-560193,-1.1472220420837402,-1.123497486114502
mp-1030722,-0.5228305459022522,-0.3891216516494751
mp-769171,-2.468130111694336,-2.502410650253296
mp-997084,-0.9710811376571655,-0.9721446633338928
mp-1019741,-2.43233323097229,-2.30686092376709
mp-757177,-1.298048973083496,-1.320489764213562
mp-850393,-1.3807910680770874,-2.02990460395813
mvc-9661,-2.1707279682159424,-2.2692291736602783
mp-707311,-1.9574049711227417,-1.9907310009002686
mp-31469,-0.38456910848617554,-0.36794722080230713
mp-763447,-2.044255018234253,-2.1736671924591064
mp-625109,-0.44535765051841736,-0.9535110592842102
mp-758202,-2.5805797576904297,-2.5296401977539062
mp-579637,-0.3433406352996826,-0.37285172939300537
mp-974745,0.6333468556404114,0.5978460311889648
mp-36866,-2.8367669582366943,-2.9227004051208496
mp-764847,-2.3442013263702393,-2.3494162559509277
mp-10652,-1.2361652851104736,-1.3747906684875488
mp-646920,-0.3600860834121704,-0.42201972007751465
mp-782009,-1.9423028230667114,-1.9593840837478638
mp-573422,-1.9571995735168457,-1.9835413694381714
mvc-5884,-1.489709734916687,-1.427402377128601
mp-12120,0.028421785682439804,0.12147974967956543
mp-13285,-1.0889344215393066,-1.0624502897262573
mp-9308,-3.5428414344787598,-3.54610013961792
mp-772199,-1.551775574684143,-1.4635030031204224
mvc-8317,-1.6242008209228516,-1.6115719079971313
mp-754153,-1.4620801210403442,-1.4575403928756714
mp-561586,-2.2030532360076904,-2.217141628265381
mp-557570,-1.7757724523544312,-1.7298821210861206
mp-5197,-0.6962993144989014,-0.6603789329528809
mp-583071,-0.38217994570732117,-0.4043515920639038
mp-19900,-0.6465234756469727,-0.6356011629104614
mp-23398,-2.153324604034424,-2.203589916229248
mp-1008806,1.5143412351608276,1.5662055015563965
mp-976334,0.6144872307777405,0.6939942836761475
mp-1714,-0.44449472427368164,-0.4102325439453125
mp-23702,-0.6744511127471924,-0.6836695671081543
mp-555732,-1.2096651792526245,-1.249058485031128
mp-754019,-2.5824294090270996,-2.4901862144470215
mp-16863,-1.3261531591415405,-1.2877179384231567
mp-20247,-0.2090446501970291,-0.29746580123901367
mp-29423,-0.3841686248779297,-0.5560613870620728
mp-999083,-0.14645618200302124,-0.1312791109085083
mp-783902,-3.1718413829803467,-3.1713171005249023
mp-616610,-1.8481709957122803,-1.8682565689086914
mp-1019319,-0.18430300056934357,-0.24325025081634521
mp-769540,-2.214416742324829,-2.2761998176574707
mp-928,-0.8324683308601379,-0.8039036989212036
mp-768680,-0.6894941926002502,-0.765953004360199
mp-28825,-1.304569959640503,-1.277435302734375
mp-5078,-3.4376912117004395,-3.4431405067443848
mp-542458,-0.24194486439228058,-0.2327744960784912
mp-489,-0.17940379679203033,-0.12361502647399902
mp-757854,-2.7439870834350586,-2.7695648670196533
mp-756452,-3.8702220916748047,-3.8697826862335205
mp-975296,-2.312808036804199,-2.124023199081421
mp-758377,-2.580960988998413,-2.5726370811462402
mp-754409,-3.542783260345459,-3.5691771507263184
mp-721699,-0.9837131500244141,-1.0100003480911255
